"1","Corporación Sida Chile","vih en chile. Es urgente aumentar el diagnóstico de personas infectadas. La prevalencia de la infección en Latinoamérica no ha sido adecuadamente estudiada, pero, se calcula que en Chile la mitad de las personas que está infectada no ha sido diagnosticada y por lo tanto no está en control y tratamiento.","https://web.archive.org/web/20190126003934/http://www.sidachile.cl/contenido/index.php","53b78a65-","0","1","A"
"66","Giuliani: ""Si la voluntad política es reducir el crimen ...","El ex alcalde de Nueva York dijo que la delincuencia en Chile ha subido ""y de la peor forma, con violencia"" Giuliani: ""Si la voluntad política es reducir el crimen, todos se enfocarán en aquello"" viernes, 17 de junio de 2016","http://www.economiaynegocios.cl/noticias/noticias.asp?id=262813","53b8c231-","0","2","B"
"67","UNIVERSIDAD DE CHILE - Repositorio Académico","en menores de edad, en contextos como el chileno. En este sentido, se estudia la relación entre resultados educacionales y tasas de criminalidad adolescente en Chile mediante una estimación por mínimos cuadrados ordinarios, utilizando una adaptación del clásico marco teórico del crimen.","http://repositorio.uchile.cl/tesis/uchile/2011/ec-param_f/pdfAmont/ec-param_f.pdf","53b8c417-","0","2","B"
"68","El crimen en Chile (1569-1930) - Memoria Chilena ...","El crimen en Chile (1569-1930) Crimen y criminales En cada época histórica la sensación de inseguridad se ha manifestado con distintas intensidades. La manera de narrar y pensar la criminalidad ha ido cambiando a lo largo de los años, pero siempre se ha mantenido un especial interés de la sociedad por leer y conocer en profundidad los casos más impactantes.","http://www.memoriachilena.gob.cl/602/w3-article-100603.html","53b8c91f-","0","2","B"
"69","Noticias sobre crimen organizado en Chile","Perfil de Chile. A pesar de su cercanía a los países andinos productores de cocaína, Chile no ha sufrido los efectos negativos del crimen organizado como los han padecido otras naciones de la región. De hecho, es uno de los países más seguros de Latinoamérica.","https://es.insightcrime.org/noticias-sobre-crimen-organizado-en-chile/","53b8cb3f-","0","2","B"
"70","Tecnología contra el crimen: Entusiasmo con cautela y ...","Es la conocida bala mágica que todo lo cura. Ustedes, como expertos en el tema, saben muy bien que el crimen es un fenómeno complejo, que requiere de soluciones en muchos frentes. De poca utilidad es una policía eficiente que usa tecnología contra el crimen si las cárceles están desbordadas y el sistema judicial no funciona como debería.","https://blogs.iadb.org/seguridad-ciudadana/es/tecnologia-contra-el-crimen-entusiasmo-con-criterio/","53b8cd43-","0","2","B"
"71","Para reducir la delincuencia y el crimen. - LatamIsrael","Sólo el 5 por ciento de los segmentos de la calle de Tel Aviv producen el 50 por ciento de la delincuencia, con sólo el 1 por ciento de los segmentos de calle que producen alrededor del 25 por ciento de la delincuencia. Delincuencia y el crimen. El mismo tipo de datos existe en otras ciudades, según notas de Weisburd.","https://latamisrael.com/como-reducir-la-delincuencia/","53b8d2a0-","0","2","C"
"72","¿Cómo reducir el crimen? - minterior.gub.uy","¿Cómo reducir el crimen? ... prácticas en prevención e investigación del crimen y avanzar hacia la creación de un Centro de Criminología que el Gobierno de Uruguay está promoviendo como una forma de responder de modo estructural y sostenible a esa demanda. En la ceremonia de apertura, el representante del BID en Uruguay, Juan José ...","https://www.minterior.gub.uy/index.php/2013-06-17-14-41-56/2012-11-13-13-08-52/78-noticias/ultimas-noticias/2749-como-reducir-el-crimen","53b8d4e2-","0","2","C"
"73","10 principios para la prevención del crimen - Impacto","10 principios para la prevención del delito. Lawrence Sherman es uno de los expertos más reconocidos en todo el mundo. Su uso de evidencia empírica, derivada de experimentos aleatorios de castigo y prevención del crimen, ha tenido un profundo impacto en el mundo desarrollado.","https://blogs.iadb.org/efectividad-desarrollo/es/10-principios-para-la-prevencion-del-crimen/","53b8d713-","0","2","C"
"74","Cómo reducir el crimen a través del diseño urbano - LA.Network","El diseño urbano puede reducir la delincuencia y juega un papel importante en la prevención del crimen. El uso de la planificación urbana para reducir la desigualdad y la marginalidad con intervenciones a nivel de calle en los asentamientos informales, son algunas de las iniciativas más importantes en la prevención de la inseguridad.","http://la.network/como-reducir-el-crimen-a-traves-del-diseno-urbano/","53b8dbfb-","0","2","C"
"75","Secretos de Estados Unidos para reducir el crimen - Infobae","Secretos de Estados Unidos para reducir el crimen El caso de Nueva York es emblemático. La tolerancia cero permitió bajar la criminalidad, pero generó fuertes polémicas.","https://www.infobae.com/2012/11/04/1060820-secretos-estados-unidos-reducir-el-crimen/","53b8de0f-","0","2","C"
"76","Ecuador: los datos un ingrediente clave para reducir crimen","Conoce como el análisis de datos para reducir el crimen puede ser la clave para Guayaquil. ... Los líderes de la policía local ven al DAID como socios clave en sus esfuerzos por reducir el crimen. El trabajo de DAID está mostrando resultados, los cuáles se analizarán en un estudio de caso que se diseminará próximamente.","https://blogs.iadb.org/seguridad-ciudadana/es/datos-para-reducir-crimen-en-ecuador/","53b8dfec-","0","2","C"
"77","3 formas de reducir la delincuencia en tu vecindario - wikiHow","Cómo reducir la delincuencia en tu vecindario. En este artículo: Educarte a ti y a tu vecindario Organizar tu vecindario Mejorar tu vecindario La delincuencia existe en todo el mundo. A pesar de que la situación puede parecer abrumante, hay algunas cosas que puedes hacer para tratar la delincuencia en tu comunidad.","https://es.wikihow.com/reducir-la-delincuencia-en-tu-vecindario","53b8e4d6-","0","2","C"
"78","¿como se puede reducir la delincuencia y los crimines ...","La mano dura no soluciona el crimen, no inhibe a los delincuentes. Por siglos existió la guillotina en muchos paises, por decadas ha existido la camara de gas, inyección letal, silla eletrica y demás ejecuciones en paises como EEUU, y no por eso se ha erradicado el crimen en ciudades como Nueva York, Filadelfia, Baltimoreo Los Angeles, etc","https://es.answers.yahoo.com/question/index?qid=20130225214147AAD2YZl","53b8e746-","0","2","C"
"79","Cómo reducir el crimen en ""Stronghold 2"" / Cusiritati.com","Cómo reducir el crimen en ""Stronghold 2"" ... Los nuevos ciudadanos sustituyen a los criminales ejecutados tan pronto como el castigo ha terminado. Consejos y advertencias. Algunos dispositivos de castigo, como las acciones y horca, ofrecen una mayor honor para el reino a costa de tiempo de rehabilitación.","https://www.cusiritati.com/vBdMagQ3k/","53b8e956-","0","2","C"
"80","¿Puede el empleo temporal ayudar a reducir el crimen?","El Salvador fue uno de los países más afectados del mundo durante la crisis financiera del periodo 2008-09. El país sufrió una contracción significativa","https://la.network/puede-el-empleo-temporal-ayudar-a-reducir-el-crimen/","53b8ee43-","0","2","C"
"81","CORRUPCION EN CHILE Y EL MUNDO: &#39;Reducir el crimen es una ...","Pero reducir el crimen era algo que la gente creía que nunca se podría hacer en la ciudad de Nueva York. Llegó a ser una de las más inseguras del mundo y hoy es una de las más seguras de los EE. UU. ¡Usted logró reducir el crimen un 65 por ciento y el asesinato en 70 por ciento!","https://corrupcion-chile.blogspot.com/2011/08/reducir-el-crimen-es-una-cuestion-de.html","53b8f108-","0","2","D"
"82","&#39;Reducir el crimen es una cuestión de voluntad política ...","Pero reducir el crimen era algo que la gente creía que nunca se podría hacer en la ciudad de Nueva York. Llegó a ser una de las más inseguras del mundo y hoy es una de las más seguras de los EE. UU. ¡Usted logró reducir el crimen un 65 por ciento y el asesinato en 70 por ciento!","https://consultajuridicachile.blogspot.com/2011/08/reducir-el-crimen-es-una-cuestion-de.html","53b8f31d-","0","2","D"
"83","Delincuencia en Chile: diagnóstico y propuestas","En el siguiente gráfico se presenta la evolución de la tasa de victimización anual global por hogar en Chile entre 2005 y 2011. Como se observa, salvo el año 2008, en que se registró una leve alza, y el año 2011, que se compara con el año en que todas los registros y estadísticas se comportan de forma","http://www.95propuestas.cl/site/wp-content/uploads/2013/05/delincuencia-en-chile-diagnostico-y-propuestas-catalina-mertz.pdf","53b8f806-","0","2","D"
"84","Giuliani: ""Si la voluntad política es reducir el crimen ...","El ex alcalde de Nueva York dijo que la delincuencia en Chile ha subido ""y de la peor forma, con violencia"" Giuliani: ""Si la voluntad política es reducir el crimen, todos se enfocarán en aquello"" viernes, 17 de junio de 2016","http://www.economiaynegocios.cl/noticias/noticias.asp?id=262813","53b8fa16-","0","2","D"
"85","Para reducir la delincuencia y el crimen. - LatamIsrael","Además, casi el 25 por ciento de los crimenes se encuentran en un 1 por ciento de los segmentos de la calle. En una investigación posterior en Tel Aviv, Weisburd, junto con su estudiante graduado Shai Amram, demostró que el crimen en esa ciudad se concentra de manera similar.","https://latamisrael.com/como-reducir-la-delincuencia/","53b8fc3a-","0","2","D"
"86","CESC | Centro de Estudios en Seguridad Ciudadana","El Crimen en Chile ... constituye un paso adelante en materia de políticas públicas dirigidas a reducir el delito y la violencia. ... El trabajo realizado por el profesor Olavarría es precisamente un esfuerzo por caracterizar a las víctimas de delitos en nuestro país, a partir de un estudio realizado sobre los datos aportados por la ...","http://www.cesc.uchile.cl/serie_estudios_13.htm","53b9015d-","0","2","D"
"87","El crimen en Chile (1569-1930) - Memoria Chilena ...","El crimen en Chile (1569-1930) Crimen y criminales En cada época histórica la sensación de inseguridad se ha manifestado con distintas intensidades. La manera de narrar y pensar la criminalidad ha ido cambiando a lo largo de los años, pero siempre se ha mantenido un especial interés de la sociedad por leer y conocer en profundidad los casos más impactantes.","http://www.memoriachilena.gob.cl/602/w3-article-100603.html","53b90389-","0","2","D"
"88","Crimen organizado: la amenaza al sistema político chileno ...","Que hoy no exista una penetración fuerte del crimen organizado en Chile no garantiza, necesariamente, que en el futuro cercano no se generen más oportunidades para la expansión de redes criminales que operan con mucho éxito (y por tanto, generando muchos recursos de poder) en el futuro.","https://ciperchile.cl/2017/02/27/crimen-organizado-la-amenaza-al-sistema-politico-chileno-que-se-ignora/","53b9089a-","0","2","D"
"89","Ecuador: los datos un ingrediente clave para reducir crimen","Otra, es ver esto en acción. Datos para reducir el crimen. En mi última visita a una institución que el BID apoya en el sector de seguridad ciudadana, fui al Departamento de Análisis del Delito (DAID), parte del Ministerio del Interior ecuatoriano. El DAID juega un papel crítico en el análisis de cantidades sustanciales de datos ...","https://blogs.iadb.org/seguridad-ciudadana/es/datos-para-reducir-crimen-en-ecuador/","53b90ac4-","0","2","D"
"90","Conozca la forma cómo Japón mantiene bajos sus niveles de ...","Conozca la forma cómo Japón mantiene bajos sus niveles de crimen y victimización. Los índices de crimen y victimización en Japón son los más bajos entre los países industrializados, esto se explica por tener instituciones fuertes, sin embargo el factor cultural y la idiosincrasia son clave para reducir los actos delictivos.","https://www.bcn.cl/observatorio/asiapacifico/noticias/japon-bajos-niveles-victimizacion-crimen","53b91009-","0","2","D"
"91","La historia de violencia tras el horrendo crimen del ...","El menor de solo dos años habría recibido golpes por varios días antes del horrible crimen cometido presuntamente por sus familiares más cercanos. ,Muy Buenos Días,Sección del programa Muy Buenos Días de TVN, dedicada a la información y al análisis de acontecimientos actuales y noticias ocurridas en Chile y el mundo.","https://www.tvn.cl/programas/muybuenosdias/actualidad/la-historia-de-violencia-tras-el-horrendo-crimen-del-angelito-de-curacavi--3277716","53b91281-","0","2","E"
"92","Crimen de profesor Nibaldo habría ocurrido en su propia ...","Según las primeras informaciones entregadas por la policía, el asesinato fue presuntamente planificado y ejecutado por su ex esposa y su nueva pareja en el hogar de Nibaldo Villegas. ,Muy Buenos Días,Sección del programa Muy Buenos Días de TVN, dedicada a la información y al análisis de acontecimientos actuales y noticias ocurridas en Chile y el mundo.","https://www.tvn.cl/programas/muybuenosdias/actualidad/crimen-de-profesor-en-villa-alemana-2797887","53b917d2-","0","2","E"
"93","Natalia Cuéllar: ""La tortura sexual no es un crimen de ...","Cuarenta y tres o 45 años de edad tendrían hoy algunos niños, que hasta ahora no se sabe si nacieron o no, cuyas madres en estado de embarazo fueron detenidas y desaparecidas en un centro de ...","https://www.biobiochile.cl/noticias/artes-y-cultura/actualidad-cultural/2019/04/02/natalia-cuellar-la-tortura-sexual-no-es-un-crimen-de-lesa-humanidad-en-chile.shtml","53b919f9-","0","2","E"
"94","¿Más delincuencia en Chile? Los datos de la percepción ...","Pero, a pesar de que queda mucho para erradicar la delincuencia en Chile, las cifras indican que en los últimos años ha ido bajando la tasa de delitos de mayor connotación social. ¿Qué son los delitos de mayor connotación social? Los robos violentos, hurtos, lesiones, violaciones, homicidios, entre otros.","https://www.eldefinido.cl/actualidad/pais/7806/Mas-delincuencia-en-Chile-Los-datos-de-la-percepcion-versus-la-realidad/","53b91f48-","0","2","E"
"95","Crimen | Actualidad y Policiales | ElPopular.pe","Actualidad y Policiales » Crimen. Tweet Crimen. Hace 2 días 9 horas. Crimen. VES: ¡Alto al crimen! ... Este crimen en el distrito de Independencia se trataría de un nuevo caso de feminicidio ...","https://www.elpopular.pe/actualidad-y-policiales/crimen","53b92172-","0","2","E"
"96","Juicio por crimen de profesor Nibaldo Villegas entra en su ...","Con su testimonio termina la prueba del Ministerio Público y la parte querellante en este juicio, dando paso a la presentación de la prueba de la defensa de Francisco Silva, el abogado Carlos Oliva. Lee también: Juicio por crimen de profesor Nibaldo Villegas entra en su recta final","https://www.soychile.cl/Valparaiso/Sociedad/2019/05/02/593523/Juicio-por-crimen-de-profesor-entra-en-su-recta-final.aspx","53b9266c-","0","2","E"
"97","El crimen en Chile (1569-1930) - Memoria Chilena ...","El crimen en Chile (1569-1930) Crimen y criminales En cada época histórica la sensación de inseguridad se ha manifestado con distintas intensidades. La manera de narrar y pensar la criminalidad ha ido cambiando a lo largo de los años, pero siempre se ha mantenido un especial interés de la sociedad por leer y conocer en profundidad los casos más impactantes.","http://www.memoriachilena.gob.cl/602/w3-article-100603.html","53b92918-","0","2","E"
"98","Matan a puñaladas a víctima numero 40 de feminicidio en ...","Una mujer de 51 años fue asesinada a puñaladas por su exmarido, de 54, en el feminicidio número 40 cometido en Chile durante 2018, informaron hoy fuentes policiales.. El crimen ocurrió durante la noche del jueves 21 de diciembre de 2018, en la localidad de Buin, a 30 kilómetros de Santiago, y tras matar a la mujer el hombre se quitó la vida con la misma arma, indicaron las fuentes.","https://www.elespectador.com/noticias/actualidad/punaladas-asesinan-victima-numero-40-de-feminicidio-en-chile-articulo-830521","53b92e37-","0","2","E"
"99","Actualidad – CIPER Chile","CIPER Chile : Centro de Investigación e Información Periodística. La policía nicaragüense cierra los medios dirigidos por el principal periodista del país, Carlos Fernando Chamorro, en una ofensiva contra los críticos al régimen de Daniel Ortega.","https://ciperchile.cl/actualidad/","53b93047-","0","2","E"
"100","Los 4 delitos más comunes y rentables del crimen ...","Portada Actualidad Los 4 delitos más comunes y rentables del crimen transnacional en América Latina Publicado: 28 feb 2019 18:21 GMT ... Argentina, Brasil, Chile, Ecuador, Paraguay y Venezuela. ...","https://actualidad.rt.com/actualidad/307104-delitos-crimen-transnacional-america-latina","53b93564-","0","2","E"
"101","Cómo construir un auto deportivo con poco dinero | DOGGUIE","Cómo construir un auto deportivo con poco dinero. coches, Curiosidades, inventos raros. Cómo construir un auto deportivo con poco dinero. Dogguie 8 años ago 50 comentarios. Prev Article Next Article ... No se si vas a poder andar “a las chapas” como todo un Fangio, pero al menos para sacarte la fotito y ponerla en el perfil de alguna red ...","https://www.dogguie.net/como-construir-un-auto-deportivo-con-poco-dinero/","53b9375e-","0","3","A"
"102","Cómo construir un motor de automóvil desde cero | Puro Motores","Construir un motor de automóvil desde cero, lleva tiempo y paciencia. También deberás tener cerca un mecánico experto que te ayude en esta aventura. Este proyecto implica más que unir piezas. Según el tipo de motor, existen diferentes tolerancias y aprietes sobre las tuercas y pernos, que deben mantenerse.","https://www.puromotores.com/13086093/como-construir-un-motor-de-automovil-desde-cero","53b93973-","0","3","A"
"103","Como se Fabrica un Auto. Explicado - YouTube","Relájate y disfruta en HD del proceso de ensamblado de un Auto explicado en pocos minutos. Macho que se Respeta. RECUERDA, si no has terminado la secundaria y/o primaria en el BRUNO TRAVERSO lo ...","https://www.youtube.com/watch?v=o_pZZQvizAA","53b93b67-","0","3","A"
"104","Como construir tu propio auto electrico (MATIAS270298 ...","Esto podría ser tan simple como una parte Radio de mano de us$ 3, o tan elegante como una compra, de partes de la especializadas tales como un Curtis PB-6. Pude dividir la diferencia e instale un pot de 0-5K dentro de un control de elevador (ascensor) para el control del acelerador.","https://www.taringa.net/+autos_motos/como-construir-tu-propio-auto-electrico-matias270298_ucn8z","53b94000-","0","3","A"
"105","Fabricación de automóviles - Wikipedia, la enciclopedia libre","Fases. Antes de producir un vehículo, ha de completarse su desarrollo y validación. Los diferentes pasos necesarios para la fabricación de un vehículo están descritos más abajo, si bien, también es posible que algunos de ellos ocurran de forma paralela para optimizar el tiempo, lo que se conoce como ingeniería simultánea.Todos los pasos descritos a continuación no tienen por qué ...","https://es.wikipedia.org/wiki/Fabricaci%C3%B3n_de_autom%C3%B3viles","53b94220-","0","3","A"
"106","Guía paso a paso para construir tu propio auto RC | Puro ...","Haz un agujero en el centro y añade una varilla de acero, fija una cabeza de acero y el electrodo en el extremo de la varilla y tápalos con una perilla en el exterior. Conecta el cable del gatillo a un par de resistencias para regular el eje delantero, que a su vez regula la velocidad del automóvil.","https://www.puromotores.com/13123608/guia-paso-a-paso-para-construir-tu-propio-auto-rc","53b94431-","0","3","A"
"107","Cómo construir un compresor de aire de un motor de ...","Cómo construir un compresor de aire de un motor de automóvil Los compresores de aire se utilizan para muchos tipos diferentes de aplicaciones. Muchos se utilizan para inflar neumáticos, pelotas y equipos de navegación. Sus aplicaciones más grandes se encuentran en el campo de la hidráulica. mecánica automotriz","https://www.cusiritati.com/vBdJwoZmk/","53b948de-","0","3","A"
"108","Cómo construir un automovil de juguete que se mueva sin ...","Diviértete con un automóvil de juguete que se moviliza con una banda elástica. Este auto funciona sin electricidad (baterías), y te ayudará a enseñarle a tus hijos sobre la inercia y la energía y además, aprenderán a construir sus propios juguetes.","https://www.geniolandia.com/13085516/como-construir-un-automovil-de-juguete-que-se-mueva-sin-electricidad","53b94ae0-","0","3","A"
"109","Cómo construir un modelo a escala de tu automóvil ...","Los automóviles también comienzan sus vidas como un concepto de dibujos que son convertidos en modelos a escala antes de que comience cualquier producción. Puedes rendirle homenaje a tu querido vehículo al crear un modelo a escala de la misma manera que hacen los constructores de automóviles, usando arcilla.","https://www.geniolandia.com/13086052/como-construir-un-modelo-a-escala-de-tu-automovil","53b94cda-","0","3","A"
"110","¿Cómo construir un automóvil de madera para la Etapa ...","Construir un vagón de 3/4 de pulgada de madera contrachapada de la longitud del coche y 24 pulgadas de ancho, si no hay ninguno disponible. Cortar 1x6 para ajustarla a los bordes y fije con tornillos. Pruebe el seguimiento y ajustar el peso con cuidado para evitar una caída fuera del escenario en un foso de la orquesta.","https://www.cusiritati.com/JmeLN0O3j/","53b951ac-","0","3","A"
"111","Cómo Hacer un COCHE ELÉCTRICO Casero (AL DETALLE) - YouTube","Aprende cómo hacer un Coche o Auto Eléctrico Casero. Carro Eléctrico Casero con Motor. ... Cómo Hacer un COCHE ELÉCTRICO Casero (AL DETALLE) ... Cómo hacer un camión con cartón en casa ...","https://www.youtube.com/watch?v=NdJp9LYtXO8","53b95451-","0","3","B"
"112","Cómo Hacer un Coche Eléctrico Casero - YouTube","Buenas amigos y amigas de youtube, en este vídeo os enseñare a cómo hacer un coche elétrico casero. Advertencia: No realizar ninguna de las armas o experimentos aquí mostrados, sin la ...","https://www.youtube.com/watch?v=RXzr7g-N0-A","53b9563b-","0","3","B"
"113","Cómo hacer un carro de cartón: 24 pasos (con fotos)","Cómo hacer un carro de cartón. Hacer un carro de cartón es una manualidad divertida y fácil que tú y tu hijo pueden hacer juntos. Si usas cajas grandes, puedes hacer un carro del tamaño de un niño, mientras que con cajas más pequeñas, puede...","https://es.wikihow.com/hacer-un-carro-de-cart%C3%B3n","53b95814-","0","3","B"
"114","como puedo hacer un auto tubular ? | Yahoo Respuestas","Mejor respuesta: pues Mucho depende de a que te refieras con auto tubular. en la tiendsa costo venden unos muy padres pero cuestan como $25,000 pesitos. esos ya traen motor y luces y toda la cosa. no se si solo lo quieras para cotorrear. se puede mandar a hacer con un moflero solo ncesitas diseñarlo. te ...","https://ar.answers.yahoo.com/question/index?qid=20090123134527AARecYi","53b95d3a-","0","3","B"
"115","Cómo arrancar un automóvil: 13 pasos (con fotos)","Si tu auto tiene transmisión manual, ponlo en ""punto muerto"" presionando el pedal del embrague y moviendo la palanca de cambios para quitar la marcha. La forma más fácil de arrancar un auto automático es poner el pie sobre el freno, insertar la llave en el arranque y girarla.","https://es.wikihow.com/arrancar-un-autom%C3%B3vil","53b95f5b-","0","3","B"
"116","¿QUÉ ES UN AUTO EN DERECHO? SIGNIFICADO Y COMPOSICIÓN ...","Este es un ejemplo de Auto judicial para la apertura de un juicio oral en el ámbito penal, como se puede ver se exponen los hechos que dan lugar a que se dicte este auto donde el Ministerio Fiscal solicitó unas penas por una serie de delitos. En segundo lugar se establecen las bases jurídicas para tomar la decisión final.","https://www.eljuridistaoposiciones.com/que-es-un-auto-en-derecho-significado-composicion/","53b96144-","0","3","B"
"117","¿Cómo hacer el cambio de propietario de un auto?","Es por lo anterior, que el cambio de propietario es importante para la persona que vende el auto y así no ser involucrado en diversos problemas en los que puede estar relacionado el vehículo en un futuro y que pueden ser tan fuertes como un atropellado, un secuestro, un homicidio, venta de droga y un largo etcétera de situaciones que pasan a diario.","https://lopezdoriga.com/nacional/como-hacer-el-cambio-de-propietario-de-un-auto/","53b96625-","0","3","B"
"118","¿como se hace para hacer drift en un carro con traccion ...","¿Como Hacer Drifting Con Un Auto de Traccion Delantera? ¿se puede hacer drifft con un carro de tracción delantera? y si se puede ¿como? Responder a preguntas ¿Rara vez es 1 en 1 millon e tenido q hacer 2 o 3 veces marcha para que encienda!no se si es normal,ya limpie las terminales de la bateria..?","https://es.answers.yahoo.com/question/index?qid=20080902203521AARy3N9","53b96840-","0","3","B"
"119","¿como hacer un carro tracciòn integral? | Yahoo Respuestas","Mejor respuesta: No te flipes porque vas a tener que hacer más trabajos que para construir una pu-ta pirámide. Además, cuando empieces a pedir precio del diferencial trasero, de la caja de transferencia, los árboles de transmisión, etc., se te van a caer las bragas al suelo, te va a salir más caro que el ...","https://es.answers.yahoo.com/question/index?qid=20090219081804AANKHiP","53b96a4e-","0","3","B"
"120","Fabricación de automóviles - Wikipedia, la enciclopedia libre","Antes de producir un vehículo, ha de completarse su desarrollo y validación. Los diferentes pasos necesarios para la fabricación de un vehículo están descritos más abajo, si bien, también es posible que algunos de ellos ocurran de forma paralela para optimizar el tiempo, lo que se conoce como ingeniería simultánea. Todos los pasos ...","https://es.wikipedia.org/wiki/Fabricaci%C3%B3n_de_autom%C3%B3viles","53b96f1f-","0","3","B"
"121","Cómo hacer un automóvil de carreras casero | Geniolandia","Construye un automóvil de carreras casero y serás parte de la historia. También serás miembro de un un grupo selecto que mantiene este pasatiempo con vida en una era de controles computarizados y juegos electrónicos.","https://www.geniolandia.com/13080524/como-hacer-un-automovil-de-carreras-casero","53b97125-","0","3","C"
"122","Hágalo Usted Mismo - ¿Cómo hacer un auto de carrera?","Un auto de carrera puede ser un juego o un objeto de colección y sin duda tendrá mayor valor si lo hacemos nosotros mismos. Por eso en este proyecto enseñaremos a construir un auto de madera, que tenga la forma aerodinámica de uno de carrera. ... un hilo estriado como eje de automóvil, o un trozo de madera como parabrisa. ...","https://www.hagaloustedmismo.cl/paso-a-paso/proyecto/650-como-hacer-un-auto-de-carrera.html","53b97709-","0","3","C"
"123","Construcción de un coche de carrera estilo fórmula 1 - YouTube","Estudiantes de la Universidad Politécnica Salesiana Sede Cuenca pertenecientes a la carrera de Ingeniería Automotriz, realizan la construcción de un vehículo de carrera estilo fórmula 1 ...","https://www.youtube.com/watch?v=ZPfHijmxKgA","53b97e18-","0","3","C"
"124","Construccion de un auto de carreras con Pampin Chassis ...","El constructor Daniel Pampin de Pampin Racing Chassis nos platica sobre la construcción de un auto de carreras, en esta ocasión estaba construyendo 3 autos para categoría de drift.","https://www.youtube.com/watch?v=RrogDOqsX4k","53b98055-","0","3","C"
"125","Cómo construir un coche de carreras del juguete ...","Cómo construir un coche de carreras del juguete No se puede ser ""Speed Racer"" si usted no tiene un coche de carreras rápido. Hacer que su coche de carreras fuera de un globo del partido y algunos elementos comunes que se encuentran alrededor de la casa. Su respiración se encenderá el c ...","https://www.cusiritati.com/Xzq4vwpmA/","53b98238-","0","3","C"
"126","Cómo construir un coche de carreras 914 - automotriz.mobi","El Porsche 914 es un automóvil deportivo de dos asientos, con motor central construido desde 1969 hasta 1976. Durante su ciclo de producción, el 914 fue accionado por una variedad de motores, incluyendo 2,0 litros, 1,8 litros y 1,7 litros de cuatro cilindros, así como un motor de seis cilindros de 2.0 litros, que alimenta un modelo llamado el 914/6.","http://www.automotriz.mobi/coches/Aftermarket/general-auto-upgrades/95492.html","53b9849b-","0","3","C"
"127","Cómo construir un coche de carreras Mustang - automotriz.mobi","Su atractivo, velocidad y en general la calidad estética han cautivado a los entusiastas del automóvil desde 1964. El Mustang hace un muscle car regular el uso grande, así como una excelente plataforma para las carreras. Una variedad de modelos Mustang se han utilizado en carretera y carreras de resistencia durante muchos años.","http://www.automotriz.mobi/coches/cars-trucks-autos/other-autos/113374.html","53b9899c-","0","3","C"
"128","Automóvil de carreras - Wikipedia, la enciclopedia libre","Un automóvil de carreras está modificado para usarse en competencias de automovilismo. Según la disciplina y la categoría, un automóvil de carreras puede estar basado en un automóvil de calle o puede haber sido modificado específicamente para las carreras.","https://es.wikipedia.org/wiki/Autom%C3%B3vil_de_carreras","53b98c9b-","0","3","C"
"129","Cómo construir un coche de carreras 914 / Pretexsa.com","Cómo construir un coche de carreras 914 El Porsche 914 es un automóvil deportivo de dos asientos, con motor central construido a partir de 1969 a 1976. Durante su ciclo de producción, el 914 fue impulsado por una variedad de motores, incluyendo el de 2.0 litros, 1.8 litros y 1.7 litros de","http://www.pretexsa.com/xVLqWRbM.html","53b98e9a-","0","3","C"
