"id_number";"log_type";"data";"server_datetime";"FK_USUARIO_nickname"
"192";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-11 17:26:08";"indu3"
"193";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-11 17:26:14";"usuario1"
"194";"cerrar_tour";"{""id_desafio"":4}";"2019-10-11 17:26:15";"indu3"
"195";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":191}}";"2019-10-11 17:26:18";"Indu14"
"196";"pagination";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-11 17:26:20";"indu3"
"197";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":197}}";"2019-10-11 17:26:20";"Indu14"
"198";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":195}}";"2019-10-11 17:26:23";"Indu14"
"199";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""Encuesta\na \npersonas \npara \nsaber\nsi \nposeen \nla \nenfermedad"",""tipo"":""text""}}";"2019-10-11 17:26:26";"indu6"
"200";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":1,""respuesta"":""3"",""tipo"":""checkbox""}}";"2019-10-11 17:26:26";"indu6"
"201";"login";;"2019-10-11 17:26:27";"Indu1"
"202";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-11 17:26:28";"indu6"
"203";"click_enviar_pretest_confirmado";;"2019-10-11 17:26:28";"indu6"
"204";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-11 17:26:28";"indu6"
"205";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":200}}";"2019-10-11 17:26:37";"Indu13"
"206";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-11 17:26:40";"indu6"
"207";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":2}}";"2019-10-11 17:26:43";"Indu14"
"208";"pagination";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-11 17:26:43";"Indu13"
"209";"click_entrar";"{""id_desafio"":1}";"2019-10-11 17:26:43";"Indu1"
"210";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-11 17:26:44";"indu6"
"211";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":3}}";"2019-10-11 17:26:44";"Indu14"
"212";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":4}}";"2019-10-11 17:26:44";"Indu14"
"213";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":5}}";"2019-10-11 17:26:44";"Indu14"
"214";"click_finalizar_desafio";"{""id_desafio"":4}";"2019-10-11 17:26:45";"Indu14"
"215";"cerrar_tour";"{""id_desafio"":1}";"2019-10-11 17:26:45";"usuario1"
"216";"click_entrar_confirmado";"{""id_desafio"":1}";"2019-10-11 17:26:46";"Indu1"
"217";"click_finalizar_desafio_confirmado";"{""id_desafio"":4}";"2019-10-11 17:26:46";"Indu14"
"218";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-11 17:26:48";"indu6"
"219";"click_SERP_titulo";"{""id_desafio"":4,""data"":{""url"":""https://www.bbc.com/mundo/noticias/2011/12/111207_ciencia_oceano_profundidad"",""id_SERP"":198}}";"2019-10-11 17:26:49";"Indu13"
"220";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-11 17:26:52";"indu6"
"221";"click_iniciar_desafio";"{""id_desafio"":1}";"2019-10-11 17:26:53";"Indu1"
"222";"click_iniciar_desafio_confirmado";"{""id_desafio"":1}";"2019-10-11 17:26:55";"Indu1"
"223";"cerrar_tour";"{""id_desafio"":1}";"2019-10-11 17:26:57";"indu6"
"224";"click_SERP_titulo";"{""id_desafio"":1,""data"":{""url"":""http://www.uchile.cl/noticias/124942/la-infeccion-por-vih-en-chile-es-una-epidemia-que-no-esta-controlada"",""id_SERP"":5}}";"2019-10-11 17:27:10";"usuario1"
"225";"click_entrar";"{""id_desafio"":1}";"2019-10-11 17:27:17";"indu8"
"226";"click_SERP_ver";"{""id_desafio"":1,""data"":{""url"":""https://web.archive.org/web/20190126003934/http://www.sidachile.cl/contenido/index.php"",""id_SERP"":1}}";"2019-10-11 17:27:18";"indu6"
"227";"cerrar_pagina";"53b79df1-";"2019-10-11 17:27:18";"usuario1"
"228";"click_entrar_confirmado";"{""id_desafio"":1}";"2019-10-11 17:27:18";"indu8"
"229";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.euston96.com/fosa-de-las-marianas/"",""id_SERP"":200}}";"2019-10-11 17:27:24";"indu3"
"230";"click_iniciar_desafio";"{""id_desafio"":1}";"2019-10-11 17:27:28";"indu8"
"231";"click_enviar_pretest";"{""id_desafio"":2,""dato"":{""id_pretest"":1,""respuesta"":""3"",""tipo"":""checkbox""}}";"2019-10-11 17:27:29";"Indu4"
"232";"click_iniciar_desafio_confirmado";"{""id_desafio"":1}";"2019-10-11 17:27:29";"indu8"
"233";"click_enviar_pretest_confirmado";;"2019-10-11 17:27:31";"Indu4"
"234";"pagination";"{""id_desafio"":2,""data"":{""pagina"":1}}";"2019-10-11 17:27:31";"Indu4"
"235";"paso_tour";"{""id_desafio"":2,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-11 17:27:31";"Indu4"
"236";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":3,""respuesta"":""4"",""tipo"":""checkbox""}}";"2019-10-11 17:27:35";"Indu14"
"237";"click_enviar_posttest";"{""id_desafio"":4,""dato"":{""id_pretest"":4,""respuesta"":""fosa\nde \nlas\nmarianas\ntiene\nonce\nkilometros\nde\nprofundidad"",""tipo"":""text""}}";"2019-10-11 17:27:35";"Indu14"
"238";"click_enviar_posttest_confirmado";;"2019-10-11 17:27:37";"Indu14"
"239";"click_entrar";"{""id_desafio"":3}";"2019-10-11 17:27:39";"Indu14"
"240";"click_entrar_cancelado";"{""id_desafio"":3}";"2019-10-11 17:27:43";"Indu14"
"241";"paso_tour";"{""id_desafio"":2,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-11 17:27:45";"Indu4"
"242";"paso_tour";"{""id_desafio"":2,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-11 17:27:51";"Indu4"
"243";"cerrar_pagina";"53ba609b-";"2019-10-11 17:27:53";"Indu12"
"244";"click_entrar";"{""id_desafio"":3}";"2019-10-11 17:27:53";"Indu7"
"245";"click_entrar_confirmado";"{""id_desafio"":3}";"2019-10-11 17:27:55";"Indu7"
"246";"paso_tour";"{""id_desafio"":2,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-11 17:27:55";"Indu4"
"247";"click_iniciar_desafio";"{""id_desafio"":3}";"2019-10-11 17:27:56";"Indu7"
"248";"click_ver_ocultar_desafio";"{""id_desafio"":4,""data"":""ver_desafio""}";"2019-10-11 17:27:57";"indu3"
"249";"click_iniciar_desafio_confirmado";"{""id_desafio"":3}";"2019-10-11 17:27:57";"Indu7"
"250";"click_ver_ocultar_desafio";"{""id_desafio"":1,""data"":""ver_desafio""}";"2019-10-11 17:27:57";"indu6"
"251";"cerrar_pagina";"53ba609b-";"2019-10-11 17:27:58";"Indu12"
"252";"paso_tour";"{""id_desafio"":2,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-11 17:28:00";"Indu4"
"253";"click_entrar";"{""id_desafio"":3}";"2019-10-11 17:28:04";"Indu14"
"254";"click_entrar_confirmado";"{""id_desafio"":3}";"2019-10-11 17:28:05";"Indu14"
"255";"cerrar_tour";"{""id_desafio"":2}";"2019-10-11 17:28:07";"Indu4"
"256";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":200}}";"2019-10-11 17:28:07";"indu3"
"257";"pagination";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-11 17:28:13";"indu3"
"258";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://wipeoutsurfmag.com/challenger-deep-profundidad-oceano/"",""id_SERP"":199}}";"2019-10-11 17:28:19";"indu3"
"259";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":1,""respuesta"":""3"",""tipo"":""checkbox""}}";"2019-10-11 17:28:19";"Indu1"
"260";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""Alta\ntasa"",""tipo"":""text""}}";"2019-10-11 17:28:19";"Indu1"
"261";"click_enviar_pretest_confirmado";;"2019-10-11 17:28:21";"Indu1"
"262";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-11 17:28:21";"Indu1"
"263";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-11 17:28:21";"Indu1"
"264";"click_SERP_ver";"{""id_desafio"":2,""data"":{""url"":""https://actualidad.rt.com/actualidad/307104-delitos-crimen-transnacional-america-latina"",""id_SERP"":100}}";"2019-10-11 17:28:25";"Indu4"
"265";"click_iniciar_desafio";"{""id_desafio"":3}";"2019-10-11 17:28:26";"Indu14"
"266";"click_iniciar_desafio_confirmado";"{""id_desafio"":3}";"2019-10-11 17:28:27";"Indu14"
"267";"cerrar_pagina";"53ba6e5d-";"2019-10-11 17:28:28";"Indu13"
"268";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-11 17:28:32";"Indu1"
"269";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":198}}";"2019-10-11 17:28:34";"Indu13"
"270";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-11 17:28:35";"Indu1"
"271";"click_SERP_titulo";"{""id_desafio"":1,""data"":{""url"":""https://web.archive.org/web/20190126003934/http://www.sidachile.cl/contenido/index.php"",""id_SERP"":1}}";"2019-10-11 17:28:39";"indu6"
"272";"click_SERP_ver";"{""id_desafio"":2,""data"":{""url"":""https://www.elpopular.pe/actualidad-y-policiales/crimen"",""id_SERP"":95}}";"2019-10-11 17:28:40";"Indu4"
"273";"cerrar_pagina";"53b78a65-";"2019-10-11 17:28:42";"indu6"
"274";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-11 17:28:55";"Indu1"
"275";"click_ver_ocultar_desafio";"{""id_desafio"":2,""data"":""ver_desafio""}";"2019-10-11 17:29:05";"Indu4"
"276";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-11 17:29:08";"Indu1"
"277";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.bbc.com/mundo/noticias/2011/12/111207_ciencia_oceano_profundidad"",""id_SERP"":198}}";"2019-10-11 17:29:13";"indu3"
"278";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:29:14";"indu8"
"279";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:29:14";"indu8"
"280";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""-VIH"",""tipo"":""text""}}";"2019-10-11 17:29:14";"indu8"
"281";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://josmanuelfidalgo.blogspot.com/2011/08/el-abismo-challenger-en-la-fosa-de-las.html"",""id_SERP"":197}}";"2019-10-11 17:29:16";"indu3"
"282";"click_enviar_pretest_confirmado";;"2019-10-11 17:29:18";"indu8"
"283";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-11 17:29:18";"indu8"
"284";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-11 17:29:18";"indu8"
"285";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://quecuriosidades.com/mayor-profundidad-oceanos/"",""id_SERP"":196}}";"2019-10-11 17:29:19";"indu3"
"286";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://wipeoutsurfmag.com/challenger-deep-profundidad-oceano/"",""id_SERP"":199}}";"2019-10-11 17:29:24";"Indu13"
"287";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-11 17:29:24";"indu8"
"288";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-11 17:29:28";"indu8"
"289";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-11 17:29:32";"indu8"
"290";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""NO_guardado"",""id_SERP"":200}}";"2019-10-11 17:29:35";"Indu13"
"291";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""NO_guardado"",""id_SERP"":198}}";"2019-10-11 17:29:36";"Indu13"
"292";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:29:44";"Indu7"
"293";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:29:44";"Indu7"
"294";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-11 17:29:44";"indu8"
"295";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:29:44";"Indu14"
"296";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:29:44";"Indu14"
"297";"click_enviar_pretest";"{""id_desafio"":3,""dato"":{""id_pretest"":2,""respuesta"":""seguridad\ndel\nauto\nde \ncarreras\ny \nvelocidad"",""tipo"":""text""}}";"2019-10-11 17:29:44";"Indu14"
"298";"click_enviar_pretest_confirmado";;"2019-10-11 17:29:45";"Indu7"
"299";"pagination";"{""id_desafio"":3,""data"":{""pagina"":1}}";"2019-10-11 17:29:45";"Indu7"
"300";"cerrar_tour";"{""id_desafio"":1}";"2019-10-11 17:29:45";"Indu1"
"301";"click_enviar_pretest_confirmado";;"2019-10-11 17:29:45";"Indu14"
"302";"pagination";"{""id_desafio"":3,""data"":{""pagina"":1}}";"2019-10-11 17:29:45";"Indu14"
"303";"cerrar_tour";"{""id_desafio"":1}";"2019-10-11 17:29:55";"indu8"
"304";"click_ver_ocultar_desafio";"{""id_desafio"":1,""data"":""ver_desafio""}";"2019-10-11 17:29:58";"Indu1"
"305";"click_SERP_titulo";"{""id_desafio"":1,""data"":{""url"":""https://www.minsal.cl/vih_sida/"",""id_SERP"":2}}";"2019-10-11 17:30:01";"indu6"
"306";"click_SERP_ver";"{""id_desafio"":3,""data"":{""url"":""https://www.soap.cl/"",""id_SERP"":145}}";"2019-10-11 17:30:15";"Indu14"
"307";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:30:15";"indu10"
"308";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":2,""respuesta"":""sida\nPROTECCION\nENFERMEDAD\nSEXO\nSANGRE\nTRANSMICION\nPRECAUCION \nTRATAMIENTO"",""tipo"":""text""}}";"2019-10-11 17:30:15";"indu10"
"309";"click_enviar_pretest";"{""id_desafio"":1,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:30:15";"indu10"
"310";"click_enviar_pretest_confirmado";;"2019-10-11 17:30:17";"indu10"
"311";"pagination";"{""id_desafio"":1,""data"":{""pagina"":1}}";"2019-10-11 17:30:17";"indu10"
"312";"cerrar_pagina";"53ba668c-";"2019-10-11 17:30:17";"indu3"
"313";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-11 17:30:17";"indu10"
"314";"click_SERP_ver";"{""id_desafio"":3,""data"":{""url"":""https://www.bci.cl/corredora-de-seguros/seguro-obligatorio-soap"",""id_SERP"":147}}";"2019-10-11 17:30:18";"Indu7"
"315";"cerrar_pagina";"53ba68ae-";"2019-10-11 17:30:18";"indu3"
"316";"cerrar_pagina";"53ba6e5d-";"2019-10-11 17:30:19";"indu3"
"317";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":199}}";"2019-10-11 17:30:23";"Indu13"
"318";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-11 17:30:23";"indu10"
"319";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":199}}";"2019-10-11 17:30:24";"indu3"
"320";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-11 17:30:24";"indu10"
"321";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":198}}";"2019-10-11 17:30:25";"indu3"
"322";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-11 17:30:25";"indu10"
"323";"paso_tour";"{""id_desafio"":1,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-11 17:30:26";"indu10"
"324";"cerrar_tour";"{""id_desafio"":1}";"2019-10-11 17:30:28";"indu10"
"325";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":197}}";"2019-10-11 17:30:29";"indu3"
"326";"cerrar_pagina";"53b93564-";"2019-10-11 17:30:36";"Indu4"
"327";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:30:42";"indu5"
"328";"click_enviar_pretest";"{""id_desafio"":4,""dato"":{""id_pretest"":1,""respuesta"":""1"",""tipo"":""checkbox""}}";"2019-10-11 17:30:42";"indu5"
"329";"click_enviar_pretest_confirmado";;"2019-10-11 17:30:44";"indu5"
"330";"pagination";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-11 17:30:44";"indu5"
"331";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""titulo_desafio""}}";"2019-10-11 17:30:44";"indu5"
"332";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":2}}";"2019-10-11 17:30:44";"Indu13"
"333";"click_ver_ocultar_desafio";"{""id_desafio"":1,""data"":""ver_desafio""}";"2019-10-11 17:30:48";"indu8"
"334";"cerrar_pagina";"53b9c827-";"2019-10-11 17:30:48";"Indu14"
"335";"click_ver_ocultar_desafio";"{""id_desafio"":4,""data"":""ver_desafio""}";"2019-10-11 17:30:48";"indu3"
"336";"click_SERP_titulo";"{""id_desafio"":1,""data"":{""url"":""http://www.uchile.cl/noticias/124942/la-infeccion-por-vih-en-chile-es-una-epidemia-que-no-esta-controlada"",""id_SERP"":5}}";"2019-10-11 17:30:55";"indu10"
"337";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_desafio_""}}";"2019-10-11 17:30:56";"indu5"
"338";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""veces_recomendado""}}";"2019-10-11 17:31:00";"indu5"
"339";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://respuestas.tips/cual-es-el-lugar-mas-profundo-del-oceano/"",""id_SERP"":153}}";"2019-10-11 17:31:01";"Indu13"
"340";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""detalle_recurso""}}";"2019-10-11 17:31:03";"indu5"
"341";"click_SERP_ver";"{""id_desafio"":3,""data"":{""url"":""https://www.mapfre.cl/seguros-cl/personas/seguros-de-auto/soap/"",""id_SERP"":143}}";"2019-10-11 17:31:06";"Indu14"
"342";"pagination";"{""id_desafio"":4,""data"":{""pagina"":1}}";"2019-10-11 17:31:07";"Indu12"
"343";"paso_tour";"{""id_desafio"":4,""data"":{""seccion"":""recurso_acciones""}}";"2019-10-11 17:31:08";"indu5"
"344";"cerrar_pagina";"53b9c3d6-";"2019-10-11 17:31:15";"Indu14"
"345";"click_SERP_titulo";"{""id_desafio"":4,""data"":{""url"":""http://www.rtve.es/radio/20180129/abismo-challenger-como-sobrevivir-11000-metros-profundidad/1668083.shtml"",""id_SERP"":195}}";"2019-10-11 17:31:15";"Indu12"
"346";"click_pagina";"{""id_desafio"":2,""data"":{""pagina"":2}}";"2019-10-11 17:31:16";"Indu4"
"347";"click_SERP_titulo";"{""id_desafio"":3,""data"":{""url"":""https://www.mapfre.cl/seguros-cl/personas/seguros-de-auto/soap/"",""id_SERP"":143}}";"2019-10-11 17:31:18";"Indu14"
"348";"cerrar_tour";"{""id_desafio"":4}";"2019-10-11 17:31:18";"indu5"
"349";"click_ver_ocultar_desafio";"{""id_desafio"":4,""data"":""ver_desafio""}";"2019-10-11 17:31:19";"indu5"
"350";"click_SERP_titulo";"{""id_desafio"":2,""data"":{""url"":""https://www.bcn.cl/observatorio/asiapacifico/noticias/japon-bajos-niveles-victimizacion-crimen"",""id_SERP"":90}}";"2019-10-11 17:31:25";"Indu4"
"351";"cerrar_pagina";"53b9c3d6-";"2019-10-11 17:31:34";"Indu14"
"352";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://www.bbc.com/mundo/noticias/2011/12/111207_ciencia_oceano_profundidad"",""id_SERP"":198}}";"2019-10-11 17:31:36";"indu5"
"353";"click_recomendar";"{""id_desafio"":3,""data"":{""texto"":""recomendado"",""id_SERP"":143}}";"2019-10-11 17:31:37";"Indu14"
"354";"click_guardar";"{""id_desafio"":3,""data"":{""texto"":""guardado"",""id_SERP"":143}}";"2019-10-11 17:31:38";"Indu14"
"355";"click_SERP_ver";"{""id_desafio"":4,""data"":{""url"":""https://quecuriosidades.com/mayor-profundidad-oceanos/"",""id_SERP"":196}}";"2019-10-11 17:31:39";"indu3"
"356";"click_SERP_ver";"{""id_desafio"":3,""data"":{""url"":""https://www.soap.cl/"",""id_SERP"":145}}";"2019-10-11 17:31:42";"Indu7"
"357";"click_ver_ocultar_desafio";"{""id_desafio"":1,""data"":""ver_desafio""}";"2019-10-11 17:31:43";"indu10"
"358";"click_pagina";"{""id_desafio"":3,""data"":{""pagina"":2}}";"2019-10-11 17:31:44";"Indu14"
"359";"click_guardar";"{""id_desafio"":4,""data"":{""texto"":""guardado"",""id_SERP"":153}}";"2019-10-11 17:31:47";"Indu13"
"360";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":3}}";"2019-10-11 17:31:50";"Indu13"
"361";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":4}}";"2019-10-11 17:31:51";"Indu13"
"362";"click_recomendar";"{""id_desafio"":4,""data"":{""texto"":""recomendado"",""id_SERP"":196}}";"2019-10-11 17:31:51";"indu3"
"363";"click_pagina";"{""id_desafio"":4,""data"":{""pagina"":5}}";"2019-10-11 17:31:52";"Indu13"
"364";"click_finalizar_desafio";"{""id_desafio"":4}";"2019-10-11 17:31:53";"Indu13"
